epoch,activation_function,train_loss,test_loss,accuracy,precision,recall,f1_score
194,ReLU,0.18447,0.231223,0.244,0.230746,0.255253,0.242382
195,ReLU,0.184313,0.231195,0.244,0.230746,0.255253,0.242382
196,ReLU,0.184158,0.231159,0.244,0.230746,0.255253,0.242382
197,ReLU,0.184005,0.231127,0.244,0.230746,0.255253,0.242382
198,ReLU,0.183851,0.231106,0.244,0.230746,0.255253,0.242382
199,ReLU,0.1837,0.231074,0.244,0.230746,0.255253,0.242382
200,ReLU,0.183549,0.231055,0.244,0.230746,0.255253,0.242382
201,ReLU,0.183398,0.231041,0.244,0.230746,0.255253,0.242382
202,ReLU,0.183249,0.231019,0.244,0.232124,0.255253,0.24314
203,ReLU,0.1831,0.230986,0.244,0.232124,0.255253,0.24314
204,ReLU,0.182951,0.230961,0.244,0.232124,0.255253,0.24314
205,ReLU,0.182803,0.230935,0.244,0.232124,0.255253,0.24314
206,ReLU,0.182657,0.230936,0.244,0.232124,0.255253,0.24314
207,ReLU,0.182508,0.230901,0.244,0.232124,0.255253,0.24314
208,ReLU,0.182361,0.230885,0.244,0.233711,0.255253,0.244008
209,ReLU,0.182215,0.230851,0.244,0.23245,0.255253,0.243318
210,ReLU,0.182068,0.230836,0.244,0.234017,0.255253,0.244174
211,ReLU,0.181922,0.230822,0.244,0.234017,0.255253,0.244174
212,ReLU,0.181776,0.230813,0.244,0.234017,0.255253,0.244174
213,ReLU,0.181627,0.230808,0.244,0.234017,0.255253,0.244174
214,ReLU,0.181484,0.230789,0.244,0.234354,0.255253,0.244358
215,ReLU,0.18134,0.230775,0.244,0.234354,0.255253,0.244358
216,ReLU,0.181196,0.230775,0.244,0.234354,0.255253,0.244358
217,ReLU,0.181054,0.230762,0.244,0.233013,0.255253,0.243627
218,ReLU,0.18091,0.230748,0.244,0.233013,0.255253,0.243627
219,ReLU,0.180767,0.230741,0.244,0.233013,0.255253,0.243627
220,ReLU,0.180626,0.230732,0.244,0.233013,0.255253,0.243627
221,ReLU,0.180484,0.230723,0.244,0.233013,0.255253,0.243627
222,ReLU,0.180345,0.230714,0.244,0.233013,0.255253,0.243627
223,ReLU,0.180205,0.23071,0.244,0.233013,0.255253,0.243627
224,ReLU,0.180065,0.230682,0.244,0.233013,0.255253,0.243627
225,ReLU,0.179925,0.230661,0.244,0.233013,0.255253,0.243627
226,ReLU,0.179787,0.230674,0.244,0.232666,0.255253,0.243437
227,ReLU,0.17965,0.230649,0.244,0.233013,0.255253,0.243627
228,ReLU,0.179514,0.230651,0.244,0.231354,0.255253,0.242717
229,ReLU,0.179377,0.23062,0.244,0.231354,0.255253,0.242717
230,ReLU,0.179243,0.23065,0.244,0.231354,0.255253,0.242717
231,ReLU,0.179107,0.230623,0.244,0.232838,0.255253,0.243531
232,ReLU,0.178971,0.230619,0.244,0.231769,0.255253,0.242945
233,ReLU,0.178836,0.230607,0.244,0.231368,0.255253,0.242724
234,ReLU,0.178701,0.230622,0.244,0.230298,0.255253,0.242135
235,ReLU,0.178567,0.230607,0.244,0.230298,0.255253,0.242135
236,ReLU,0.178431,0.230599,0.244,0.230298,0.255253,0.242135
237,ReLU,0.178297,0.230591,0.244,0.230298,0.255253,0.242135
238,ReLU,0.178161,0.230583,0.244,0.230298,0.255253,0.242135
239,ReLU,0.178029,0.230573,0.244,0.230298,0.255253,0.242135
240,ReLU,0.177897,0.230585,0.244,0.230298,0.255253,0.242135
241,ReLU,0.177769,0.230572,0.244,0.230298,0.255253,0.242135
242,ReLU,0.177636,0.230563,0.244,0.230298,0.255253,0.242135
243,ReLU,0.177503,0.230578,0.244,0.231783,0.255253,0.242952
244,ReLU,0.177375,0.230552,0.244,0.231783,0.255253,0.242952
245,ReLU,0.177243,0.230572,0.248,0.235547,0.258702,0.246582
246,ReLU,0.177116,0.230567,0.248,0.235547,0.258702,0.246582
247,ReLU,0.176986,0.23057,0.248,0.235547,0.258702,0.246582
